person_cluster,area_name,variant,observed,expected,standardized_residual,area_total
Peter / Pietari / Peeter,Joroinen,Pekka/Pekko,4,1.468189233278956,2.08948965325429,9
Peter / Pietari / Peeter,Kuusalu,Other,7,3.266721044045677,2.06554384028893,15
Peter / Pietari / Peeter,Risti,Peter,9,4.8123980424143555,1.9089063534241721,10
Peter / Pietari / Peeter,Salmi,Peter,16,10.106035889070148,1.8540313310186094,21
Peter / Pietari / Peeter,Noarootsi,Peter,6,2.8874388254486134,1.8317301754401778,6
Peter / Pietari / Peeter,Tulemajärvi,Peter,6,2.8874388254486134,1.8317301754401778,6
Peter / Pietari / Peeter,Vieljärvi,Peter,6,2.8874388254486134,1.8317301754401778,6
Peter / Pietari / Peeter,Kõpu,Other,3,1.0889070146818924,1.8314135398668794,5
Peter / Pietari / Peeter,Liperi,Other,3,1.0889070146818924,1.8314135398668794,5
Peter / Pietari / Peeter,Töysä,Petteri/Pietari,1,0.199836867862969,1.7899493011021377,5
Peter / Pietari / Peeter,Torma,Peter,8,4.33115823817292,1.7628970680240732,9
Peter / Pietari / Peeter,Kaavi,Pekka/Pekko,3,1.1419249592169658,1.7387793220088446,7
Peter / Pietari / Peeter,Suistamo,Peter,37,27.911908646003262,1.7201959325477827,58
Peter / Pietari / Peeter,Narvusi,Petteri/Pietari,4,1.7585644371941271,1.6902350955951402,44
Peter / Pietari / Peeter,Laihia,Peter,5,2.4061990212071778,1.6721332272524683,5
Peter / Pietari / Peeter,Muhu,Peter,5,2.4061990212071778,1.6721332272524683,5
Peter / Pietari / Peeter,Orimattila,Peter,5,2.4061990212071778,1.6721332272524683,5
Peter / Pietari / Peeter,Uukuniemi,Peter,5,2.4061990212071778,1.6721332272524683,5
Peter / Pietari / Peeter,Impilahti,Pekka/Pekko,4,1.7944535073409462,1.646455934334285,11
Peter / Pietari / Peeter,Põlva,Peter,7,3.8499184339314847,1.6054472295322695,8
Peter / Pietari / Peeter,Suojärvi,Petersburg,4,1.8409461663947797,1.5912665247090865,37
Peter / Pietari / Peeter,Vihanti,Petteri/Pietari,1,0.2398042414355628,1.5523763295819886,6
Peter / Pietari / Peeter,Harju-Madise,Peeter,1,0.2406199021207178,1.5480801353646225,5
Peter / Pietari / Peeter,Kangaslampi,Petersburg,1,0.24877650897226752,1.506136992481032,5
Peter / Pietari / Peeter,Koeru,Peeter,2,0.7218597063621534,1.504361208026603,15
Peter / Pietari / Peeter,Kuusalu,Peeter,2,0.7218597063621534,1.504361208026603,15
Peter / Pietari / Peeter,Tuusniemi,Other,3,1.3066884176182707,1.4813267252893514,6
Peter / Pietari / Peeter,Kitee,Pekka/Pekko,5,2.6101141924959217,1.479269817340948,16
Peter / Pietari / Peeter,Helme,Peter,13,8.66231647634584,1.4738077622393597,18
Peter / Pietari / Peeter,Uusikaupunki,Pekka/Pekko,4,1.9575856443719413,1.4597667545554234,12
Peter / Pietari / Peeter,Moloskovitsa,Other,4,1.9600326264274062,1.4571074249978258,9
Peter / Pietari / Peeter,Soanlahti,Peter,8,4.8123980424143555,1.4530592187732108,10
Peter / Pietari / Peeter,Suure-Jaani,Peter,8,4.8123980424143555,1.4530592187732108,10
Peter / Pietari / Peeter,Ilomantsi,Peter,33,25.98694942903752,1.3757176841749348,54
Peter / Pietari / Peeter,Kaavi,Petteri/Pietari,1,0.2797716150081566,1.3616591491014818,7
Peter / Pietari / Peeter,Kitee,Petersburg,2,0.7960848287112561,1.3493239020508319,16
Peter / Pietari / Peeter,Pielavesi,Petersburg,2,0.7960848287112561,1.3493239020508319,16
Peter / Pietari / Peeter,Kadrina,Other,6,3.4845024469820554,1.3475767589044265,16
Peter / Pietari / Peeter,Kolga-Jaani,Other,6,3.4845024469820554,1.3475767589044265,16
Peter / Pietari / Peeter,Haljala,Peeter,1,0.28874388254486133,1.3236391950614992,6
Peter / Pietari / Peeter,Järva-Jaani,Peeter,1,0.28874388254486133,1.3236391950614992,6
Peter / Pietari / Peeter,Jaakkima,Pekka/Pekko,2,0.8156606851549756,1.3113583359078382,5
Peter / Pietari / Peeter,Ristiina,Pekka/Pekko,2,0.8156606851549756,1.3113583359078382,5
Peter / Pietari / Peeter,Soikkola,Petteri/Pietari,3,1.438825448613377,1.3015096962488228,36
Peter / Pietari / Peeter,Liissilä,Petersburg,1,0.29853181076672103,1.2838452347237985,6
Peter / Pietari / Peeter,Repola,Peter,7,4.33115823817292,1.2823919979045726,9
Peter / Pietari / Peeter,Venjoki,Peter,5,2.8874388254486134,1.2432340551336636,6
Peter / Pietari / Peeter,Narvusi,Petersburg,4,2.1892332789559545,1.2238170054630608,44
Peter / Pietari / Peeter,Paistu,Peeter,2,0.866231647634584,1.218168336415582,18
Peter / Pietari / Peeter,Rääkkylä,Petteri/Pietari,1,0.3197389885807504,1.2030336691002932,8
Peter / Pietari / Peeter,Võnnu,Petteri/Pietari,1,0.3197389885807504,1.2030336691002932,8
Peter / Pietari / Peeter,Asikkala,Other,3,1.5244698205546492,1.1950571678203612,7
Peter / Pietari / Peeter,Kaprio,Other,3,1.5244698205546492,1.1950571678203612,7
Peter / Pietari / Peeter,Paistu,Peter,12,8.66231647634584,1.1340393687633434,18
Peter / Pietari / Peeter,Kesälahti,Peter,6,3.8499184339314847,1.095794639318245,8
Peter / Pietari / Peeter,Tyrö,Peter,6,3.8499184339314847,1.095794639318245,8
Peter / Pietari / Peeter,Jõhvi,Peter,13,9.624796084828711,1.0879382538318731,20
Peter / Pietari / Peeter,Lempaala,Petteri/Pietari,1,0.35970636215334423,1.0675915481246874,9
Peter / Pietari / Peeter,Moloskovitsa,Petteri/Pietari,1,0.35970636215334423,1.0675915481246874,9
Peter / Pietari / Peeter,Tarvastu,Petteri/Pietari,1,0.35970636215334423,1.0675915481246874,9
Peter / Pietari / Peeter,Impilahti,Other,4,2.395595432300163,1.0365903262536569,11
Peter / Pietari / Peeter,Koeru,Peter,10,7.218597063621534,1.0352315722843375,15
Peter / Pietari / Peeter,Tuusniemi,Pekka/Pekko,2,0.9787928221859706,1.0322109710968186,6
Peter / Pietari / Peeter,Pälkjärvi,Peter,4,2.4061990212071778,1.0274680270601644,5
Peter / Pietari / Peeter,Rauma,Peter,4,2.4061990212071778,1.0274680270601644,5
Peter / Pietari / Peeter,Puumala,Pekka/Pekko,4,2.4469820554649266,0.9927984297588273,15
Peter / Pietari / Peeter,Ambla,Peeter,1,0.38499184339314846,0.991185890997139,8
Peter / Pietari / Peeter,Peetri,Peeter,1,0.38499184339314846,0.991185890997139,8
Peter / Pietari / Peeter,Põlva,Peeter,1,0.38499184339314846,0.991185890997139,8
Peter / Pietari / Peeter,Võnnu,Peeter,1,0.38499184339314846,0.991185890997139,8
Peter / Pietari / Peeter,Porajärvi,Other,5,3.266721044045677,0.9589863798588544,15
Peter / Pietari / Peeter,Rautavaara,Other,3,1.7422512234910277,0.9528806643907093,8
Peter / Pietari / Peeter,Sangaste,Other,3,1.7422512234910277,0.9528806643907093,8
Peter / Pietari / Peeter,Suistamo,Other,16,12.631321370309951,0.9478403417688187,58
Peter / Pietari / Peeter,Harju-Madise,Other,2,1.0889070146818924,0.8731066683872404,5
Peter / Pietari / Peeter,Jaakkima,Other,2,1.0889070146818924,0.8731066683872404,5
Peter / Pietari / Peeter,Järva-Madise,Other,2,1.0889070146818924,0.8731066683872404,5
Peter / Pietari / Peeter,Puhja,Other,2,1.0889070146818924,0.8731066683872404,5
Peter / Pietari / Peeter,Uusikaupunki,Other,4,2.6133768352365414,0.8577434939443335,12
Peter / Pietari / Peeter,Setumaa,Petteri/Pietari,1,0.4396411092985318,0.8451175477975701,11
Peter / Pietari / Peeter,Karksi,Peter,16,12.99347471451876,0.8340694376881126,27
Peter / Pietari / Peeter,Nurmes,Petteri/Pietari,2,1.1190864600326265,0.8327247344448473,28
Peter / Pietari / Peeter,Repola,Petersburg,1,0.44779771615008157,0.8251962797546639,9
Peter / Pietari / Peeter,Kontiolahti,Pekka/Pekko,2,1.1419249592169658,0.8029832514281406,7
Peter / Pietari / Peeter,Saarijärvi,Pekka/Pekko,2,1.1419249592169658,0.8029832514281406,7
Peter / Pietari / Peeter,Kiihtelysvaara,Peter,6,4.33115823817292,0.801886927785072,9
Peter / Pietari / Peeter,Tarvastu,Peter,6,4.33115823817292,0.801886927785072,9
Peter / Pietari / Peeter,Jõhvi,Other,6,4.35562805872757,0.7879064652948417,20
Peter / Pietari / Peeter,Narvusi,Other,12,9.582381729200652,0.7809999306090085,44
Peter / Pietari / Peeter,Alatornio,Peter,4,2.8874388254486134,0.6547379348271495,6
Peter / Pietari / Peeter,Juva,Peter,4,2.8874388254486134,0.6547379348271495,6
Peter / Pietari / Peeter,Vihanti,Peter,4,2.8874388254486134,0.6547379348271495,6
Peter / Pietari / Peeter,Setumaa,Peeter,1,0.5293637846655791,0.6468569216724067,11
Peter / Pietari / Peeter,Narvusi,Peter,24,21.174551386623165,0.6140168710239609,44
Peter / Pietari / Peeter,Rautavaara,Pekka/Pekko,2,1.3050570962479608,0.6083231840460799,8
Peter / Pietari / Peeter,Rääkkylä,Pekka/Pekko,2,1.3050570962479608,0.6083231840460799,8
Peter / Pietari / Peeter,Eno,Other,2,1.3066884176182707,0.6065162410866806,6
Peter / Pietari / Peeter,Haljala,Other,2,1.3066884176182707,0.6065162410866806,6
Peter / Pietari / Peeter,Järva-Jaani,Other,2,1.3066884176182707,0.6065162410866806,6
Peter / Pietari / Peeter,Liissilä,Other,2,1.3066884176182707,0.6065162410866806,6
Peter / Pietari / Peeter,Sangaste,Peter,5,3.8499184339314847,0.5861420491042205,8
Peter / Pietari / Peeter,Võnnu,Peter,5,3.8499184339314847,0.5861420491042205,8
Peter / Pietari / Peeter,Nilsiä,Other,3,2.177814029363785,0.5571340045507058,10
Peter / Pietari / Peeter,Kolga-Jaani,Peter,9,7.699836867862969,0.46855123273071997,16
Peter / Pietari / Peeter,Soikkola,Peter,19,17.32463295269168,0.4025111802713926,36
Peter / Pietari / Peeter,Pilistvere,Other,3,2.395595432300163,0.39049996530450426,11
Peter / Pietari / Peeter,Setumaa,Other,3,2.395595432300163,0.39049996530450426,11
Peter / Pietari / Peeter,Hattula,Other,2,1.5244698205546492,0.38514003805377034,7
Peter / Pietari / Peeter,Kontiolahti,Other,2,1.5244698205546492,0.38514003805377034,7
Peter / Pietari / Peeter,Kuopio,Other,2,1.5244698205546492,0.38514003805377034,7
Peter / Pietari / Peeter,Väike-Maarja,Other,2,1.5244698205546492,0.38514003805377034,7
Peter / Pietari / Peeter,Kemi,Peter,3,2.4061990212071778,0.38280282686786066,5
Peter / Pietari / Peeter,Puhja,Peter,3,2.4061990212071778,0.38280282686786066,5
Peter / Pietari / Peeter,Töysä,Peter,3,2.4061990212071778,0.38280282686786066,5
Peter / Pietari / Peeter,Vaivara,Peter,3,2.4061990212071778,0.38280282686786066,5
Peter / Pietari / Peeter,Leppävirta,Petersburg,1,0.6965742251223491,0.36355386783515237,14
Peter / Pietari / Peeter,Vuokkiniemi,Pekka/Pekko,3,2.4469820554649266,0.3535280122775656,15
Peter / Pietari / Peeter,Hattula,Peter,4,3.368678629690049,0.3439701056256792,7
Peter / Pietari / Peeter,Saarijärvi,Peter,4,3.368678629690049,0.3439701056256792,7
Peter / Pietari / Peeter,Suojärvi,Other,9,8.057911908646004,0.3318793695519356,37
Peter / Pietari / Peeter,Setumaa,Peter,6,5.293637846655791,0.3070084355119804,11
Peter / Pietari / Peeter,Kuusalu,Petersburg,1,0.7463295269168027,0.29363282735299917,15
Peter / Pietari / Peeter,Puumala,Peter,8,7.218597063621534,0.2908363185479164,15
Peter / Pietari / Peeter,Halliste,Peter,9,8.181076672104405,0.2863109850847102,17
Peter / Pietari / Peeter,Kitee,Other,4,3.4845024469820554,0.27615710493761275,16
Peter / Pietari / Peeter,Pielavesi,Other,4,3.4845024469820554,0.27615710493761275,16
Peter / Pietari / Peeter,Kolga-Jaani,Peeter,1,0.7699836867862969,0.26213069325361144,16
Peter / Pietari / Peeter,Kemi,Pekka/Pekko,1,0.8156606851549756,0.20410949305452575,5
Peter / Pietari / Peeter,Liperi,Pekka/Pekko,1,0.8156606851549756,0.20410949305452575,5
Peter / Pietari / Peeter,Töysä,Pekka/Pekko,1,0.8156606851549756,0.20410949305452575,5
Peter / Pietari / Peeter,Salmi,Other,5,4.573409461663948,0.19947624104611078,21
Peter / Pietari / Peeter,Põltsamaa,Other,2,1.7422512234910277,0.19527256157423098,8
Peter / Pietari / Peeter,Halliste,Other,4,3.702283849918434,0.15472751050511302,17
Peter / Pietari / Peeter,Helme,Peeter,1,0.866231647634584,0.14372633609507582,18
Peter / Pietari / Peeter,Vuole,Other,3,2.83115823817292,0.10034547741032347,13
Peter / Pietari / Peeter,Rääkkylä,Peter,4,3.8499184339314847,0.07648945889019608,8
Peter / Pietari / Peeter,Ilomantsi,Other,12,11.760195758564437,0.06992775485469956,54
Peter / Pietari / Peeter,Eno,Peter,3,2.8874388254486134,0.06624181452063534,6
Peter / Pietari / Peeter,Haljala,Peter,3,2.8874388254486134,0.06624181452063534,6
Peter / Pietari / Peeter,Järva-Jaani,Peter,3,2.8874388254486134,0.06624181452063534,6
Peter / Pietari / Peeter,Liissilä,Peter,3,2.8874388254486134,0.06624181452063534,6
Peter / Pietari / Peeter,Tuupovaara,Peter,3,2.8874388254486134,0.06624181452063534,6
Peter / Pietari / Peeter,Suojärvi,Peter,18,17.805872756933116,0.046004980834284774,37
Peter / Pietari / Peeter,Helme,Other,4,3.9200652528548123,0.04037280808918702,18
Peter / Pietari / Peeter,Paistu,Other,4,3.9200652528548123,0.04037280808918702,18
Peter / Pietari / Peeter,Jõhvi,Peeter,1,0.9624796084828712,0.03824472944509804,20
Peter / Pietari / Peeter,Kiihtelysvaara,Other,2,1.9600326264274062,0.02854788637540724,9
Peter / Pietari / Peeter,Lempaala,Other,2,1.9600326264274062,0.02854788637540724,9
Peter / Pietari / Peeter,Tarvastu,Other,2,1.9600326264274062,0.02854788637540724,9
Peter / Pietari / Peeter,Alatornio,Pekka/Pekko,1,0.9787928221859706,0.021435691093064927,6
Peter / Pietari / Peeter,Eno,Pekka/Pekko,1,0.9787928221859706,0.021435691093064927,6
Peter / Pietari / Peeter,Juva,Pekka/Pekko,1,0.9787928221859706,0.021435691093064927,6
Peter / Pietari / Peeter,Vihanti,Pekka/Pekko,1,0.9787928221859706,0.021435691093064927,6
Peter / Pietari / Peeter,Räpina,Peter,10,10.106035889070148,-0.03335511666654042,21
Peter / Pietari / Peeter,Kemi,Other,1,1.0889070146818924,-0.08520020309239867,5
Peter / Pietari / Peeter,Lappee,Other,1,1.0889070146818924,-0.08520020309239867,5
Peter / Pietari / Peeter,Pälkjärvi,Other,1,1.0889070146818924,-0.08520020309239867,5
Peter / Pietari / Peeter,Pärnu,Other,1,1.0889070146818924,-0.08520020309239867,5
Peter / Pietari / Peeter,Rauma,Other,1,1.0889070146818924,-0.08520020309239867,5
Peter / Pietari / Peeter,Ristiina,Other,1,1.0889070146818924,-0.08520020309239867,5
Peter / Pietari / Peeter,Serepetta,Other,1,1.0889070146818924,-0.08520020309239867,5
Peter / Pietari / Peeter,Sotkamo,Other,1,1.0889070146818924,-0.08520020309239867,5
Peter / Pietari / Peeter,Soanlahti,Other,2,2.177814029363785,-0.12049128273021234,10
Peter / Pietari / Peeter,Soutjärvi,Other,2,2.177814029363785,-0.12049128273021234,10
Peter / Pietari / Peeter,Suure-Jaani,Other,2,2.177814029363785,-0.12049128273021234,10
Peter / Pietari / Peeter,Toksova,Other,2,2.177814029363785,-0.12049128273021234,10
Peter / Pietari / Peeter,Asikkala,Pekka/Pekko,1,1.1419249592169658,-0.13281281915256324,7
Peter / Pietari / Peeter,Hattula,Pekka/Pekko,1,1.1419249592169658,-0.13281281915256324,7
Peter / Pietari / Peeter,Kivennapa,Pekka/Pekko,1,1.1419249592169658,-0.13281281915256324,7
Peter / Pietari / Peeter,Koeru,Other,3,3.266721044045677,-0.14757108057122126,15
Peter / Pietari / Peeter,Puumala,Other,3,3.266721044045677,-0.14757108057122126,15
Peter / Pietari / Peeter,Korpiselkä,Petersburg,1,1.1941272430668841,-0.1776483522466651,24
Peter / Pietari / Peeter,Asikkala,Peter,3,3.368678629690049,-0.2008714311922572,7
Peter / Pietari / Peeter,Kivennapa,Peter,3,3.368678629690049,-0.2008714311922572,7
Peter / Pietari / Peeter,Kontiolahti,Peter,3,3.368678629690049,-0.2008714311922572,7
Peter / Pietari / Peeter,Viljandi,Peter,3,3.368678629690049,-0.2008714311922572,7
Peter / Pietari / Peeter,Väike-Maarja,Peter,3,3.368678629690049,-0.2008714311922572,7
Peter / Pietari / Peeter,Suistamo,Petteri/Pietari,2,2.3181076672104406,-0.20893314189104037,58
Peter / Pietari / Peeter,Harju-Madise,Peter,2,2.4061990212071778,-0.2618623733244431,5
Peter / Pietari / Peeter,Kõpu,Peter,2,2.4061990212071778,-0.2618623733244431,5
Peter / Pietari / Peeter,Pärnu,Peter,2,2.4061990212071778,-0.2618623733244431,5
Peter / Pietari / Peeter,Ristiina,Peter,2,2.4061990212071778,-0.2618623733244431,5
Peter / Pietari / Peeter,Serepetta,Peter,2,2.4061990212071778,-0.2618623733244431,5
Peter / Pietari / Peeter,Kesälahti,Pekka/Pekko,1,1.3050570962479608,-0.26703388595449984,8
Peter / Pietari / Peeter,Alatornio,Other,1,1.3066884176182707,-0.2682942431159903,6
Peter / Pietari / Peeter,Juva,Other,1,1.3066884176182707,-0.2682942431159903,6
Peter / Pietari / Peeter,Polvijärvi,Other,1,1.3066884176182707,-0.2682942431159903,6
Peter / Pietari / Peeter,Savonlinna,Other,1,1.3066884176182707,-0.2682942431159903,6
Peter / Pietari / Peeter,Tuupovaara,Other,1,1.3066884176182707,-0.2682942431159903,6
Peter / Pietari / Peeter,Venjoki,Other,1,1.3066884176182707,-0.2682942431159903,6
Peter / Pietari / Peeter,Kiihtelysvaara,Pekka/Pekko,1,1.468189233278956,-0.38639402737369927,9
Peter / Pietari / Peeter,Ilomantsi,Petersburg,2,2.686786296900489,-0.4189913517974566,54
Peter / Pietari / Peeter,Kaavi,Other,1,1.5244698205546492,-0.42477709171282035,7
Peter / Pietari / Peeter,Kiuruvesi,Other,1,1.5244698205546492,-0.42477709171282035,7
Peter / Pietari / Peeter,Kivennapa,Other,1,1.5244698205546492,-0.42477709171282035,7
Peter / Pietari / Peeter,Saarijärvi,Other,1,1.5244698205546492,-0.42477709171282035,7
Peter / Pietari / Peeter,Tohmajärvi,Other,1,1.5244698205546492,-0.42477709171282035,7
Peter / Pietari / Peeter,Viljandi,Other,1,1.5244698205546492,-0.42477709171282035,7
Peter / Pietari / Peeter,Rautavaara,Peter,3,3.8499184339314847,-0.43316313132382844,8
Peter / Pietari / Peeter,Nurmes,Other,5,6.097879282218597,-0.44459561854234536,28
Peter / Pietari / Peeter,Harju-Madise,Petteri/Pietari,0,0.199836867862969,-0.4470311710193921,5
Peter / Pietari / Peeter,Jaakkima,Petteri/Pietari,0,0.199836867862969,-0.4470311710193921,5
Peter / Pietari / Peeter,Järva-Madise,Petteri/Pietari,0,0.199836867862969,-0.4470311710193921,5
Peter / Pietari / Peeter,Kangaslampi,Petteri/Pietari,0,0.199836867862969,-0.4470311710193921,5
Peter / Pietari / Peeter,Kemi,Petteri/Pietari,0,0.199836867862969,-0.4470311710193921,5
Peter / Pietari / Peeter,Kerimäki,Petteri/Pietari,0,0.199836867862969,-0.4470311710193921,5
Peter / Pietari / Peeter,Kõpu,Petteri/Pietari,0,0.199836867862969,-0.4470311710193921,5
Peter / Pietari / Peeter,Laihia,Petteri/Pietari,0,0.199836867862969,-0.4470311710193921,5
Peter / Pietari / Peeter,Lappee,Petteri/Pietari,0,0.199836867862969,-0.4470311710193921,5
Peter / Pietari / Peeter,Liperi,Petteri/Pietari,0,0.199836867862969,-0.4470311710193921,5
Peter / Pietari / Peeter,Muhu,Petteri/Pietari,0,0.199836867862969,-0.4470311710193921,5
Peter / Pietari / Peeter,Orimattila,Petteri/Pietari,0,0.199836867862969,-0.4470311710193921,5
Peter / Pietari / Peeter,Puhja,Petteri/Pietari,0,0.199836867862969,-0.4470311710193921,5
Peter / Pietari / Peeter,Pälkjärvi,Petteri/Pietari,0,0.199836867862969,-0.4470311710193921,5
Peter / Pietari / Peeter,Pärnu,Petteri/Pietari,0,0.199836867862969,-0.4470311710193921,5
Peter / Pietari / Peeter,Rauma,Petteri/Pietari,0,0.199836867862969,-0.4470311710193921,5
Peter / Pietari / Peeter,Ristiina,Petteri/Pietari,0,0.199836867862969,-0.4470311710193921,5
Peter / Pietari / Peeter,Sotkamo,Petteri/Pietari,0,0.199836867862969,-0.4470311710193921,5
Peter / Pietari / Peeter,Uukuniemi,Petteri/Pietari,0,0.199836867862969,-0.4470311710193921,5
Peter / Pietari / Peeter,Vaivara,Petteri/Pietari,0,0.199836867862969,-0.4470311710193921,5
Peter / Pietari / Peeter,Alatornio,Petteri/Pietari,0,0.2398042414355628,-0.48969811255054146,6
Peter / Pietari / Peeter,Eno,Petteri/Pietari,0,0.2398042414355628,-0.48969811255054146,6
Peter / Pietari / Peeter,Haljala,Petteri/Pietari,0,0.2398042414355628,-0.48969811255054146,6
Peter / Pietari / Peeter,Juva,Petteri/Pietari,0,0.2398042414355628,-0.48969811255054146,6
Peter / Pietari / Peeter,Järva-Jaani,Petteri/Pietari,0,0.2398042414355628,-0.48969811255054146,6
Peter / Pietari / Peeter,Liissilä,Petteri/Pietari,0,0.2398042414355628,-0.48969811255054146,6
Peter / Pietari / Peeter,Noarootsi,Petteri/Pietari,0,0.2398042414355628,-0.48969811255054146,6
Peter / Pietari / Peeter,Polvijärvi,Petteri/Pietari,0,0.2398042414355628,-0.48969811255054146,6
Peter / Pietari / Peeter,Rantsila,Petteri/Pietari,0,0.2398042414355628,-0.48969811255054146,6
Peter / Pietari / Peeter,Savonlinna,Petteri/Pietari,0,0.2398042414355628,-0.48969811255054146,6
Peter / Pietari / Peeter,Tulemajärvi,Petteri/Pietari,0,0.2398042414355628,-0.48969811255054146,6
Peter / Pietari / Peeter,Tuupovaara,Petteri/Pietari,0,0.2398042414355628,-0.48969811255054146,6
Peter / Pietari / Peeter,Tuusniemi,Petteri/Pietari,0,0.2398042414355628,-0.48969811255054146,6
Peter / Pietari / Peeter,Venjoki,Petteri/Pietari,0,0.2398042414355628,-0.48969811255054146,6
Peter / Pietari / Peeter,Vieljärvi,Petteri/Pietari,0,0.2398042414355628,-0.48969811255054146,6
Peter / Pietari / Peeter,Viitasaari,Petteri/Pietari,0,0.2398042414355628,-0.48969811255054146,6
Peter / Pietari / Peeter,Virtasalmi,Petteri/Pietari,0,0.2398042414355628,-0.48969811255054146,6
Peter / Pietari / Peeter,Jaakkima,Peeter,0,0.2406199021207178,-0.49053022549147546,5
Peter / Pietari / Peeter,Kangaslampi,Peeter,0,0.2406199021207178,-0.49053022549147546,5
Peter / Pietari / Peeter,Kemi,Peeter,0,0.2406199021207178,-0.49053022549147546,5
Peter / Pietari / Peeter,Kerimäki,Peeter,0,0.2406199021207178,-0.49053022549147546,5
Peter / Pietari / Peeter,Kõpu,Peeter,0,0.2406199021207178,-0.49053022549147546,5
Peter / Pietari / Peeter,Laihia,Peeter,0,0.2406199021207178,-0.49053022549147546,5
Peter / Pietari / Peeter,Lappee,Peeter,0,0.2406199021207178,-0.49053022549147546,5
Peter / Pietari / Peeter,Liperi,Peeter,0,0.2406199021207178,-0.49053022549147546,5
Peter / Pietari / Peeter,Muhu,Peeter,0,0.2406199021207178,-0.49053022549147546,5
Peter / Pietari / Peeter,Orimattila,Peeter,0,0.2406199021207178,-0.49053022549147546,5
Peter / Pietari / Peeter,Puhja,Peeter,0,0.2406199021207178,-0.49053022549147546,5
Peter / Pietari / Peeter,Pälkjärvi,Peeter,0,0.2406199021207178,-0.49053022549147546,5
Peter / Pietari / Peeter,Rauma,Peeter,0,0.2406199021207178,-0.49053022549147546,5
Peter / Pietari / Peeter,Ristiina,Peeter,0,0.2406199021207178,-0.49053022549147546,5
Peter / Pietari / Peeter,Serepetta,Peeter,0,0.2406199021207178,-0.49053022549147546,5
Peter / Pietari / Peeter,Sotkamo,Peeter,0,0.2406199021207178,-0.49053022549147546,5
Peter / Pietari / Peeter,Töysä,Peeter,0,0.2406199021207178,-0.49053022549147546,5
Peter / Pietari / Peeter,Uukuniemi,Peeter,0,0.2406199021207178,-0.49053022549147546,5
Peter / Pietari / Peeter,Harju-Madise,Petersburg,0,0.24877650897226752,-0.49877500836776845,5
Peter / Pietari / Peeter,Jaakkima,Petersburg,0,0.24877650897226752,-0.49877500836776845,5
Peter / Pietari / Peeter,Järva-Madise,Petersburg,0,0.24877650897226752,-0.49877500836776845,5
Peter / Pietari / Peeter,Kemi,Petersburg,0,0.24877650897226752,-0.49877500836776845,5
Peter / Pietari / Peeter,Kerimäki,Petersburg,0,0.24877650897226752,-0.49877500836776845,5
Peter / Pietari / Peeter,Kõpu,Petersburg,0,0.24877650897226752,-0.49877500836776845,5
Peter / Pietari / Peeter,Laihia,Petersburg,0,0.24877650897226752,-0.49877500836776845,5
Peter / Pietari / Peeter,Lappee,Petersburg,0,0.24877650897226752,-0.49877500836776845,5
Peter / Pietari / Peeter,Liperi,Petersburg,0,0.24877650897226752,-0.49877500836776845,5
Peter / Pietari / Peeter,Muhu,Petersburg,0,0.24877650897226752,-0.49877500836776845,5
Peter / Pietari / Peeter,Orimattila,Petersburg,0,0.24877650897226752,-0.49877500836776845,5
Peter / Pietari / Peeter,Puhja,Petersburg,0,0.24877650897226752,-0.49877500836776845,5
Peter / Pietari / Peeter,Pälkjärvi,Petersburg,0,0.24877650897226752,-0.49877500836776845,5
Peter / Pietari / Peeter,Pärnu,Petersburg,0,0.24877650897226752,-0.49877500836776845,5
Peter / Pietari / Peeter,Rauma,Petersburg,0,0.24877650897226752,-0.49877500836776845,5
Peter / Pietari / Peeter,Ristiina,Petersburg,0,0.24877650897226752,-0.49877500836776845,5
Peter / Pietari / Peeter,Serepetta,Petersburg,0,0.24877650897226752,-0.49877500836776845,5
Peter / Pietari / Peeter,Sotkamo,Petersburg,0,0.24877650897226752,-0.49877500836776845,5
Peter / Pietari / Peeter,Töysä,Petersburg,0,0.24877650897226752,-0.49877500836776845,5
Peter / Pietari / Peeter,Uukuniemi,Petersburg,0,0.24877650897226752,-0.49877500836776845,5
Peter / Pietari / Peeter,Vaivara,Petersburg,0,0.24877650897226752,-0.49877500836776845,5
Peter / Pietari / Peeter,Suistamo,Petersburg,2,2.8858075040783033,-0.5214416001864846,58
Peter / Pietari / Peeter,Rantsila,Peter,2,2.8874388254486134,-0.5222543057858788,6
Peter / Pietari / Peeter,Viitasaari,Peter,2,2.8874388254486134,-0.5222543057858788,6
Peter / Pietari / Peeter,Asikkala,Petteri/Pietari,0,0.2797716150081566,-0.5289344146566345,7
Peter / Pietari / Peeter,Hattula,Petteri/Pietari,0,0.2797716150081566,-0.5289344146566345,7
Peter / Pietari / Peeter,Kaprio,Petteri/Pietari,0,0.2797716150081566,-0.5289344146566345,7
Peter / Pietari / Peeter,Kiuruvesi,Petteri/Pietari,0,0.2797716150081566,-0.5289344146566345,7
Peter / Pietari / Peeter,Kivennapa,Petteri/Pietari,0,0.2797716150081566,-0.5289344146566345,7
Peter / Pietari / Peeter,Koivisto,Petteri/Pietari,0,0.2797716150081566,-0.5289344146566345,7
Peter / Pietari / Peeter,Kontiolahti,Petteri/Pietari,0,0.2797716150081566,-0.5289344146566345,7
Peter / Pietari / Peeter,Kuopio,Petteri/Pietari,0,0.2797716150081566,-0.5289344146566345,7
Peter / Pietari / Peeter,Saarijärvi,Petteri/Pietari,0,0.2797716150081566,-0.5289344146566345,7
