feature_rank_by_size,semantic_name_group,area_name,macroRegion,langLabel,langCode,standard_lemma_map_category,mentions,poems,standard_lemma_types,top_standard_lemmas,top_english_variants
1,Mary / Maria / Maarja / Mari,Kankaanpää,Finland/Savo-Karelia,Finnish,su,Maria,1,1,1,Maria (1),Mary (1)
1,Mary / Maria / Maarja / Mari,Kaprio,Ingria,Finnish,su,Maaria,23,10,1,Maaria (23),Mary (23)
1,Mary / Maria / Maarja / Mari,Kaprio,Ingria,Finnish,su,Mari,5,2,1,Mari (5),Mari (4); Mary (1)
1,Mary / Maria / Maarja / Mari,Kaprio,Ingria,Finnish,su,Maria,5,5,1,Maria (5),Mary (5)
1,Mary / Maria / Maarja / Mari,Kaprio,Ingria,Finnish,su,Other,2,1,1,(name) Maija (2),Maija/Maie (2)
1,Mary / Maria / Maarja / Mari,Kaprio,Ingria,Finnish,su,Maarja,1,1,1,Maarja (1),Mary (1)
1,Mary / Maria / Maarja / Mari,Kaprio,Ingria,Finnish,su,Maija,1,1,1,Maija (1),Maija/Maie (1)
1,Mary / Maria / Maarja / Mari,Karinainen,Finland/Savo-Karelia,Finnish,su,Maija,1,1,1,Maija (1),Maija/Maie (1)
1,Mary / Maria / Maarja / Mari,Karja,Estonia core/west,North Estonian,viP,Maarja,1,1,1,Maarja (1),Mary (1)
1,Mary / Maria / Maarja / Mari,Karkku,Finland/Savo-Karelia,Finnish,su,Other,1,1,1,mustamaija (1),Maija/Maie (1)
1,Mary / Maria / Maarja / Mari,Karksi,Estonia core/west,South Estonian,viE,Maarja,60,38,1,Maarja (60),Mary (53); Mari (5); Maria/Maaria (2)
1,Mary / Maria / Maarja / Mari,Karksi,Estonia core/west,South Estonian,viE,Other,22,13,7,Maari (14); maiekene (3); mai (1); marikene (1); Maie (proper noun) (1); maarjeit (1); Maali (1),Mary (9); Mari (5); Maija/Maie (5); Maria/Maaria (3)
1,Mary / Maria / Maarja / Mari,Karksi,Estonia core/west,South Estonian,viE,Mari,20,12,1,Mari (20),Mari (15); Mary (5)
1,Mary / Maria / Maarja / Mari,Karksi,Estonia core/west,South Estonian,viE,Maie,11,6,1,Maie (11),Maija/Maie (11)
1,Mary / Maria / Maarja / Mari,Karksi,Estonia core/west,South Estonian,viE,Maria,1,1,1,Maria (1),Mary (1)
1,Mary / Maria / Maarja / Mari,Karksi,Estonia core/west,South Estonian,viE,Marikene,1,1,1,Marikene (1),Mari (1)
1,Mary / Maria / Maarja / Mari,Karula,South Estonia/Seto,South Estonian,viE,Marikene,3,1,1,Marikene (3),Mari (3)
1,Mary / Maria / Maarja / Mari,Karula,South Estonia/Seto,South Estonian,viE,Maie,2,2,1,Maie (2),Maija/Maie (2)
1,Mary / Maria / Maarja / Mari,Karula,South Estonia/Seto,South Estonian,viE,Mari,1,1,1,Mari (1),Mari (1)
1,Mary / Maria / Maarja / Mari,Karuna,Finland/Savo-Karelia,Finnish,su,Maija,3,2,1,Maija (3),Maija/Maie (3)
1,Mary / Maria / Maarja / Mari,Karunki,Finland/Savo-Karelia,Finnish,su,Maija,1,1,1,Maija (1),Maija/Maie (1)
1,Mary / Maria / Maarja / Mari,Karuse,Estonia core/west,North Estonian,viP,Mari,12,5,1,Mari (12),Mari (11); Mary (1)
1,Mary / Maria / Maarja / Mari,Karuse,Estonia core/west,North Estonian,viP,Maria,5,4,1,Maria (5),Mary (5)
1,Mary / Maria / Maarja / Mari,Karuse,Estonia core/west,North Estonian,viP,Other,1,1,1,Marike (1),Mari (1)
1,Mary / Maria / Maarja / Mari,Karvia,Finland/Savo-Karelia,Finnish,su,Maija,1,1,1,Maija (1),Maija/Maie (1)
1,Mary / Maria / Maarja / Mari,Karvia,Finland/Savo-Karelia,Finnish,su,Other,1,1,1,mustamaija (1),Maija/Maie (1)
1,Mary / Maria / Maarja / Mari,Kattila,Ingria,Votic,su,Maria,3,3,1,Maria (3),Mary (2); Maria/Maaria (1)
1,Mary / Maria / Maarja / Mari,Kattila,Ingria,Votic,su,Maaria,1,1,1,Maaria (1),Mary (1)
1,Mary / Maria / Maarja / Mari,Kauhajoki,Finland/Savo-Karelia,Finnish,su,Maija,1,1,1,Maija (1),Maija/Maie (1)
1,Mary / Maria / Maarja / Mari,Kauhajoki,Finland/Savo-Karelia,Finnish,su,Maria,1,1,1,Maria (1),Mary (1)
1,Mary / Maria / Maarja / Mari,Kauhava,Finland/Savo-Karelia,Finnish,su,Other,4,3,3,mettumaari (2); Marja (1); mustamaija (1),Mary (3); Maija/Maie (1)
1,Mary / Maria / Maarja / Mari,Kauhava,Finland/Savo-Karelia,Finnish,su,Maija,3,3,1,Maija (3),Maija/Maie (3)
1,Mary / Maria / Maarja / Mari,Kauhava,Finland/Savo-Karelia,Finnish,su,Maria,3,2,1,Maria (3),Mary (3)
1,Mary / Maria / Maarja / Mari,Kaukola,Finland/Savo-Karelia,Finnish,su,Maija,1,1,1,Maija (1),Maija/Maie (1)
1,Mary / Maria / Maarja / Mari,Kaustinen,Finland/Savo-Karelia,Finnish,su,Maija,1,1,1,Maija (1),Maija/Maie (1)
1,Mary / Maria / Maarja / Mari,Kaustinen,Finland/Savo-Karelia,Finnish,su,Maria,1,1,1,Maria (1),Maria/Maaria (1)
1,Mary / Maria / Maarja / Mari,Kauvatsa,Finland/Savo-Karelia,Finnish,su,Maija,3,3,1,Maija (3),Maija/Maie (3)
1,Mary / Maria / Maarja / Mari,Keltto,Ingria,Finnish,su,Maria,2,2,1,Maria (2),Mary (2)
1,Mary / Maria / Maarja / Mari,Kemi,Finland/Savo-Karelia,Finnish,su,Maija,2,2,1,Maija (2),Maija/Maie (1); Mary (1)
1,Mary / Maria / Maarja / Mari,Kemijärvi,Finland/Savo-Karelia,Finnish,su,Maija,3,3,1,Maija (3),Mary (2); Maija/Maie (1)
1,Mary / Maria / Maarja / Mari,Kemijärvi,Finland/Savo-Karelia,Finnish,su,Other,1,1,1,Lassi & maija (1),Maija/Maie (1)
1,Mary / Maria / Maarja / Mari,Kerimäki,Finland/Savo-Karelia,Finnish,su,Maria,2,1,1,Maria (2),Mary (2)
1,Mary / Maria / Maarja / Mari,Kestilä,Finland/Savo-Karelia,Finnish,su,Maria,1,1,1,Maria (1),Mary (1)
1,Mary / Maria / Maarja / Mari,Kestilä,Finland/Savo-Karelia,Finnish,su,Other,1,1,1,Maikki (1),Mary (1)
1,Mary / Maria / Maarja / Mari,Kesälahti,Finland/Savo-Karelia,Finnish,su,Maaria,4,3,1,Maaria (4),Mary (4)
1,Mary / Maria / Maarja / Mari,Kiestinki,East Karelia/Veps/Tver,Karelian Proper,ka,Maria,2,1,1,Maria (2),Mary (2)
1,Mary / Maria / Maarja / Mari,Kihelkonna,Estonia core/west,North Estonian,viP,Mari,1,1,1,Mari (1),Mari (1)
1,Mary / Maria / Maarja / Mari,Kihelkonna,Estonia core/west,North Estonian,viP,Maria,1,1,1,Maria (1),Mary (1)
1,Mary / Maria / Maarja / Mari,Kihnu,Estonia core/west,North Estonian,viP,Mari,3,3,1,Mari (3),Mari (3)
1,Mary / Maria / Maarja / Mari,Kihnu,Estonia core/west,North Estonian,viP,Maie,2,2,1,Maie (2),Maija/Maie (2)
1,Mary / Maria / Maarja / Mari,Kihnu,Estonia core/west,North Estonian,viP,Other,2,2,2,marikene (1); mari & kene (1),Mari (2)
1,Mary / Maria / Maarja / Mari,Kiihtelysvaara,Finland/Savo-Karelia,Finnish,su,Maaria,2,2,1,Maaria (2),Mary (2)
1,Mary / Maria / Maarja / Mari,Kiihtelysvaara,Finland/Savo-Karelia,Finnish,su,Maria,1,1,1,Maria (1),Mary (1)
1,Mary / Maria / Maarja / Mari,Kiihtelysvaara,Finland/Savo-Karelia,Finnish,su,Other,1,1,1,maija (1),Maija/Maie (1)
1,Mary / Maria / Maarja / Mari,Kiimaisjärvi,East Karelia/Veps/Tver,Karelian Proper,ka,Maaria,1,1,1,Maaria (1),Mary (1)
1,Mary / Maria / Maarja / Mari,Kiimaisjärvi,East Karelia/Veps/Tver,Karelian Proper,ka,Maria,1,1,1,Maria (1),Mary (1)
1,Mary / Maria / Maarja / Mari,Kitee,Finland/Savo-Karelia,Finnish,su,Maria,9,8,1,Maria (9),Mary (9)
1,Mary / Maria / Maarja / Mari,Kitee,Finland/Savo-Karelia,Finnish,su,Maaria,5,4,1,Maaria (5),Mary (5)
1,Mary / Maria / Maarja / Mari,Kitee,Finland/Savo-Karelia,Finnish,su,Other,3,3,3,Maarian (1); Maari (1); Marian (1),Mary (2); Mari (1)
1,Mary / Maria / Maarja / Mari,Kittilä,Finland/Savo-Karelia,Finnish,su,Maija,1,1,1,Maija (1),Maija/Maie (1)
1,Mary / Maria / Maarja / Mari,Kittilä,Finland/Savo-Karelia,Finnish,su,Maria,1,1,1,Maria (1),Mary (1)
1,Mary / Maria / Maarja / Mari,Kiuruvesi,Finland/Savo-Karelia,Finnish,su,Maria,13,7,1,Maria (13),Mary (10); Maria/Maaria (3)
1,Mary / Maria / Maarja / Mari,Kiuruvesi,Finland/Savo-Karelia,Finnish,su,Maija,2,2,1,Maija (2),Maija/Maie (2)
1,Mary / Maria / Maarja / Mari,Kivennapa,Finland/Savo-Karelia,Finnish,su,Mari,13,5,1,Mari (13),Mary (8); Mari (5)
1,Mary / Maria / Maarja / Mari,Kivennapa,Finland/Savo-Karelia,Finnish,su,Maija,2,2,1,Maija (2),Maija/Maie (2)
1,Mary / Maria / Maarja / Mari,Kivennapa,Finland/Savo-Karelia,Finnish,su,Maaria,1,1,1,Maaria (1),Mary (1)
1,Mary / Maria / Maarja / Mari,Kivennapa,Finland/Savo-Karelia,Finnish,su,Other,1,1,1,mustamaija (1),Maija/Maie (1)
1,Mary / Maria / Maarja / Mari,Kivijärvi,Finland/Savo-Karelia,Finnish,su,Maria,3,3,1,Maria (3),Mary (3)
1,Mary / Maria / Maarja / Mari,Kivijärvi,Finland/Savo-Karelia,Finnish,su,Maaria,1,1,1,Maaria (1),Mary (1)
1,Mary / Maria / Maarja / Mari,Kodavere,Estonia core/west,North Estonian,viP,Mai,11,1,1,Mai (11),Maija/Maie (11)
1,Mary / Maria / Maarja / Mari,Kodavere,Estonia core/west,North Estonian,viP,Other,8,3,3,mai (5); Marija (2); maarjahein (1),Maija/Maie (5); Mary (3)
1,Mary / Maria / Maarja / Mari,Kodavere,Estonia core/west,North Estonian,viP,Maarja,3,3,1,Maarja (3),Mary (3)
1,Mary / Maria / Maarja / Mari,Kodavere,Estonia core/west,North Estonian,viP,Mari,3,2,1,Mari (3),Mari (2); Maija/Maie (1)
1,Mary / Maria / Maarja / Mari,Kodavere,Estonia core/west,North Estonian,viP,Maie,2,1,1,Maie (2),Maija/Maie (2)
1,Mary / Maria / Maarja / Mari,Kodavere,Estonia core/west,North Estonian,viP,Maria,1,1,1,Maria (1),Mary (1)
1,Mary / Maria / Maarja / Mari,Koeru,Estonia core/west,North Estonian,viP,Mari,13,6,1,Mari (13),Mari (11); Mary (2)
1,Mary / Maria / Maarja / Mari,Koeru,Estonia core/west,North Estonian,viP,Maaria,2,2,1,Maaria (2),Mary (2)
1,Mary / Maria / Maarja / Mari,Koeru,Estonia core/west,North Estonian,viP,Maarja,2,2,1,Maarja (2),Mary (2)
1,Mary / Maria / Maarja / Mari,Koeru,Estonia core/west,North Estonian,viP,Maie,1,1,1,Maie (1),Maija/Maie (1)
1,Mary / Maria / Maarja / Mari,Koeru,Estonia core/west,North Estonian,viP,Marikene,1,1,1,Marikene (1),Mari (1)
1,Mary / Maria / Maarja / Mari,Koeru,Estonia core/west,North Estonian,viP,Other,1,1,1,Marie (1),Mary (1)
1,Mary / Maria / Maarja / Mari,Koivisto,Finland/Savo-Karelia,Finnish,su,Maaria,1,1,1,Maaria (1),Mary (1)
1,Mary / Maria / Maarja / Mari,Koivisto,Finland/Savo-Karelia,Finnish,su,Maija,1,1,1,Maija (1),Maija/Maie (1)
1,Mary / Maria / Maarja / Mari,Koivisto,Finland/Savo-Karelia,Finnish,su,Mari,1,1,1,Mari (1),Mari (1)
1,Mary / Maria / Maarja / Mari,Koivisto,Finland/Savo-Karelia,Finnish,su,Maria,1,1,1,Maria (1),Mary (1)
1,Mary / Maria / Maarja / Mari,Koivisto,Finland/Savo-Karelia,Finnish,su,Other,1,1,1,meri (1),Mary (1)
1,Mary / Maria / Maarja / Mari,Kokemäki,Finland/Savo-Karelia,Finnish,su,Maija,1,1,1,Maija (1),Maija/Maie (1)
1,Mary / Maria / Maarja / Mari,Kokemäki,Finland/Savo-Karelia,Finnish,su,Other,1,1,1,Maijamaa (1),Maija/Maie (1)
1,Mary / Maria / Maarja / Mari,Kokkola,Finland/Savo-Karelia,Outside selected Finnic areas,ru,Maaria,2,2,1,Maaria (2),Maria/Maaria (1); Mary (1)
1,Mary / Maria / Maarja / Mari,Kolga-Jaani,Estonia core/west,North Estonian,viP,Mari,31,26,1,Mari (31),Mari (22); Mary (9)
1,Mary / Maria / Maarja / Mari,Kolga-Jaani,Estonia core/west,North Estonian,viP,Maarja,9,7,1,Maarja (9),Mary (8); Maria/Maaria (1)
1,Mary / Maria / Maarja / Mari,Kolga-Jaani,Estonia core/west,North Estonian,viP,Other,7,5,4,Maiel (2); Maari (2); Marija (2); mari (1),Mari (3); Maija/Maie (2); Mary (2)
1,Mary / Maria / Maarja / Mari,Kolga-Jaani,Estonia core/west,North Estonian,viP,Maie,3,2,1,Maie (3),Maija/Maie (3)
1,Mary / Maria / Maarja / Mari,Kolga-Jaani,Estonia core/west,North Estonian,viP,Maria,2,2,1,Maria (2),Mary (2)
1,Mary / Maria / Maarja / Mari,Kolga-Jaani,Estonia core/west,North Estonian,viP,Mai,1,1,1,Mai (1),Maija/Maie (1)
1,Mary / Maria / Maarja / Mari,Kontiolahti,Finland/Savo-Karelia,Finnish,su,Maija,2,2,1,Maija (2),Maija/Maie (2)
1,Mary / Maria / Maarja / Mari,Kontiolahti,Finland/Savo-Karelia,Finnish,su,Mari,2,2,1,Mari (2),Mari (2)
1,Mary / Maria / Maarja / Mari,Kontiolahti,Finland/Savo-Karelia,Finnish,su,Maria,2,1,1,Maria (2),Mary (2)
1,Mary / Maria / Maarja / Mari,Kontokki,East Karelia/Veps/Tver,Karelian Proper,ka,Maria,6,6,1,Maria (6),Mary (5); Maria/Maaria (1)
1,Mary / Maria / Maarja / Mari,Kontokki,East Karelia/Veps/Tver,Karelian Proper,ka,Maaria,1,1,1,Maaria (1),Mary (1)
1,Mary / Maria / Maarja / Mari,Kontokki,East Karelia/Veps/Tver,Karelian Proper,ka,Mari,1,1,1,Mari (1),Mari (1)
1,Mary / Maria / Maarja / Mari,Koprina,Ingria,Finnish,su,Maria,2,2,1,Maria (2),Maria/Maaria (2)
1,Mary / Maria / Maarja / Mari,Koprina,Ingria,Finnish,su,Maaria,1,1,1,Maaria (1),Mary (1)
1,Mary / Maria / Maarja / Mari,Koprina,Ingria,Finnish,su,Mari,1,1,1,Mari (1),Mari (1)
1,Mary / Maria / Maarja / Mari,Koprina,Ingria,Finnish,su,Other,1,1,1,(unclear) (1),Maija/Maie (1)
1,Mary / Maria / Maarja / Mari,Korpilahti,Finland/Savo-Karelia,Finnish,su,Maija,1,1,1,Maija (1),Maija/Maie (1)
1,Mary / Maria / Maarja / Mari,Korpiselkä,East Karelia/Veps/Tver,Karelian Proper,ka,Maria,10,10,1,Maria (10),Mary (10)
1,Mary / Maria / Maarja / Mari,Korpiselkä,East Karelia/Veps/Tver,Karelian Proper,ka,Maaria,9,9,1,Maaria (9),Mary (9)
1,Mary / Maria / Maarja / Mari,Korpiselkä,East Karelia/Veps/Tver,Karelian Proper,ka,Mari,3,1,1,Mari (3),Mari (3)
1,Mary / Maria / Maarja / Mari,Korpiselkä,East Karelia/Veps/Tver,Karelian Proper,ka,Other,1,1,1,maija (1),Maija/Maie (1)
1,Mary / Maria / Maarja / Mari,Kose,Estonia core/west,North Estonian,viP,Mari,21,10,1,Mari (21),Mary (12); Mari (9)
1,Mary / Maria / Maarja / Mari,Kose,Estonia core/west,North Estonian,viP,Maie,5,3,1,Maie (5),Maija/Maie (5)
1,Mary / Maria / Maarja / Mari,Kose,Estonia core/west,North Estonian,viP,Maarja,2,2,1,Maarja (2),Mary (2)
1,Mary / Maria / Maarja / Mari,Kose,Estonia core/west,North Estonian,viP,Maria,1,1,1,Maria (1),Mary (1)
1,Mary / Maria / Maarja / Mari,Kose,Estonia core/west,North Estonian,viP,Other,1,1,1,Marike (1),Mari (1)
1,Mary / Maria / Maarja / Mari,Koskenpää,Finland/Savo-Karelia,Finnish,su,Other,1,1,1,ranta&Maija (1),Maija/Maie (1)
1,Mary / Maria / Maarja / Mari,Koski Hl.,Finland/Savo-Karelia,Finnish,su,Maija,2,2,1,Maija (2),Maija/Maie (2)
1,Mary / Maria / Maarja / Mari,Kuhmo,Finland/Savo-Karelia,Finnish,su,Maaria,6,3,1,Maaria (6),Mary (6)
1,Mary / Maria / Maarja / Mari,Kuhmo,Finland/Savo-Karelia,Finnish,su,Maria,3,2,1,Maria (3),Maria/Maaria (2); Mary (1)
1,Mary / Maria / Maarja / Mari,Kuhmoinen,Finland/Savo-Karelia,Finnish,su,Maria,2,2,1,Maria (2),Mary (2)
1,Mary / Maria / Maarja / Mari,Kuhmoinen,Finland/Savo-Karelia,Finnish,su,Maaria,1,1,1,Maaria (1),Mary (1)
1,Mary / Maria / Maarja / Mari,Kuhmoinen,Finland/Savo-Karelia,Finnish,su,Other,1,1,1,Marja (1),Mary (1)
1,Mary / Maria / Maarja / Mari,Kullamaa,Estonia core/west,North Estonian,viP,Mari,7,5,1,Mari (7),Mari (7)
1,Mary / Maria / Maarja / Mari,Kuolemajärvi,Finland/Savo-Karelia,Finnish,su,Maria,1,1,1,Maria (1),Mary (1)
1,Mary / Maria / Maarja / Mari,Kuopio,Finland/Savo-Karelia,Finnish,su,Maria,4,3,1,Maria (4),Mary (4)
1,Mary / Maria / Maarja / Mari,Kuorevesi,Finland/Savo-Karelia,Finnish,su,Maija,1,1,1,Maija (1),Maija/Maie (1)
1,Mary / Maria / Maarja / Mari,Kuorevesi,Finland/Savo-Karelia,Finnish,su,Maria,1,1,1,Maria (1),Mary (1)
1,Mary / Maria / Maarja / Mari,Kuortane,Finland/Savo-Karelia,Finnish,su,Maija,1,1,1,Maija (1),Maija/Maie (1)
1,Mary / Maria / Maarja / Mari,Kupanitsa,Ingria,Finnish,su,Mari,1,1,1,Mari (1),Mary (1)
1,Mary / Maria / Maarja / Mari,Kupanitsa,Ingria,Finnish,su,Maria,1,1,1,Maria (1),Mary (1)
1,Mary / Maria / Maarja / Mari,Kurikka,Finland/Savo-Karelia,Finnish,su,Maija,5,4,1,Maija (5),Maija/Maie (4); Mary (1)
1,Mary / Maria / Maarja / Mari,Kurikka,Finland/Savo-Karelia,Finnish,su,Other,2,2,2,neitien Maria (1); Torkkomaijan (1),Mary (1); Maija/Maie (1)
1,Mary / Maria / Maarja / Mari,Kurikka,Finland/Savo-Karelia,Finnish,su,Maria,1,1,1,Maria (1),Mary (1)
1,Mary / Maria / Maarja / Mari,Kursi,Estonia core/west,North Estonian,viP,Mari,7,6,1,Mari (7),Mari (4); Mary (3)
1,Mary / Maria / Maarja / Mari,Kursi,Estonia core/west,North Estonian,viP,Maarja,2,1,1,Maarja (2),Mary (2)
1,Mary / Maria / Maarja / Mari,Kursi,Estonia core/west,North Estonian,viP,Other,2,2,2,mari (1); marjukene (1),Mary (1); Mari (1)
1,Mary / Maria / Maarja / Mari,Kursi,Estonia core/west,North Estonian,viP,Maria,1,1,1,Maria (1),Maria/Maaria (1)
1,Mary / Maria / Maarja / Mari,Kuujärvi,East Karelia/Veps/Tver,Ludian,ly,Mari,1,1,1,Mari (1),Mari (1)
1,Mary / Maria / Maarja / Mari,Kuusalu,Estonia core/west,North Estonian,viP,Mari,14,10,1,Mari (14),Mari (8); Mary (5); Maria/Maaria (1)
1,Mary / Maria / Maarja / Mari,Kuusalu,Estonia core/west,North Estonian,viP,Maria,10,6,1,Maria (10),Mary (7); Maria/Maaria (3)
1,Mary / Maria / Maarja / Mari,Kuusalu,Estonia core/west,North Estonian,viP,Mai,5,1,1,Mai (5),Maija/Maie (5)
1,Mary / Maria / Maarja / Mari,Kuusalu,Estonia core/west,North Estonian,viP,Maie,5,5,1,Maie (5),Maija/Maie (5)
1,Mary / Maria / Maarja / Mari,Kuusalu,Estonia core/west,North Estonian,viP,Maarja,4,3,1,Maarja (4),Mary (4)
1,Mary / Maria / Maarja / Mari,Kuusalu,Estonia core/west,North Estonian,viP,Maaria,3,1,1,Maaria (3),Mary (3)
1,Mary / Maria / Maarja / Mari,Kuusalu,Estonia core/west,North Estonian,viP,Other,1,1,1,mari (1),Mari (1)
1,Mary / Maria / Maarja / Mari,Kuusamo,Finland/Savo-Karelia,Finnish,su,Maaria,4,3,1,Maaria (4),Maria/Maaria (3); Mary (1)
1,Mary / Maria / Maarja / Mari,Kuusamo,Finland/Savo-Karelia,Finnish,su,Maija,2,2,1,Maija (2),Maija/Maie (2)
1,Mary / Maria / Maarja / Mari,Kuusamo,Finland/Savo-Karelia,Finnish,su,Maria,2,2,1,Maria (2),Mary (2)
1,Mary / Maria / Maarja / Mari,Kuusjoki,Finland/Savo-Karelia,Finnish,su,Maija,2,2,1,Maija (2),Maija/Maie (2)
1,Mary / Maria / Maarja / Mari,Kuusjärvi,Finland/Savo-Karelia,Finnish,su,Maria,1,1,1,Maria (1),Mary (1)
1,Mary / Maria / Maarja / Mari,Kymi,Finland/Savo-Karelia,Finnish,su,Maija,1,1,1,Maija (1),Maija/Maie (1)
1,Mary / Maria / Maarja / Mari,Käina,Estonia core/west,North Estonian,viP,Maarja,1,1,1,Maarja (1),Mary (1)
1,Mary / Maria / Maarja / Mari,Kärkölä,Finland/Savo-Karelia,Finnish,su,Other,1,1,1,musta&Maija (1),Maija/Maie (1)
1,Mary / Maria / Maarja / Mari,Kärla,Estonia core/west,North Estonian,viP,Mari,1,1,1,Mari (1),Mari (1)
1,Mary / Maria / Maarja / Mari,Kärsämäki,Finland/Savo-Karelia,Finnish,su,Other,2,1,1,Maarija (2),Mary (2)
1,Mary / Maria / Maarja / Mari,Kõpu,Estonia core/west,North Estonian,viP,Mari,5,1,1,Mari (5),Mari (5)
1,Mary / Maria / Maarja / Mari,Kõpu,Estonia core/west,North Estonian,viP,Other,1,1,1,Marimägi (1),Mari (1)
1,Mary / Maria / Maarja / Mari,Laihia,Finland/Savo-Karelia,Finnish,su,Maria,4,4,1,Maria (4),Mary (4)
1,Mary / Maria / Maarja / Mari,Laihia,Finland/Savo-Karelia,Finnish,su,Maija,3,3,1,Maija (3),Maija/Maie (3)
1,Mary / Maria / Maarja / Mari,Laitila,Finland/Savo-Karelia,Finnish,su,Mari,2,2,1,Mari (2),Mari (2)
1,Mary / Maria / Maarja / Mari,Laitila,Finland/Savo-Karelia,Finnish,su,Maija,1,1,1,Maija (1),Maija/Maie (1)
1,Mary / Maria / Maarja / Mari,Laiuse,Estonia core/west,North Estonian,viP,Mari,10,7,1,Mari (10),Mari (7); Mary (3)
1,Mary / Maria / Maarja / Mari,Laiuse,Estonia core/west,North Estonian,viP,Maarja,4,1,1,Maarja (4),Mary (4)
1,Mary / Maria / Maarja / Mari,Laiuse,Estonia core/west,North Estonian,viP,Maria,4,3,1,Maria (4),Mary (4)
1,Mary / Maria / Maarja / Mari,Laiuse,Estonia core/west,North Estonian,viP,Other,3,2,3,maarjapuu (1); mari (1); mai (1),Mary (1); Mari (1); Maija/Maie (1)
1,Mary / Maria / Maarja / Mari,Lammi,Finland/Savo-Karelia,Finnish,su,Maija,2,2,1,Maija (2),Maija/Maie (2)
1,Mary / Maria / Maarja / Mari,Lammi,Finland/Savo-Karelia,Finnish,su,Other,1,1,1,maija (1),Maija/Maie (1)
1,Mary / Maria / Maarja / Mari,Lappajärvi,Finland/Savo-Karelia,Finnish,su,Maria,4,3,1,Maria (4),Maria/Maaria (3); Mary (1)
1,Mary / Maria / Maarja / Mari,Lappajärvi,Finland/Savo-Karelia,Finnish,su,Maija,1,1,1,Maija (1),Maija/Maie (1)
1,Mary / Maria / Maarja / Mari,Lappee,Finland/Savo-Karelia,Finnish,su,Maria,3,2,1,Maria (3),Mary (3)
1,Mary / Maria / Maarja / Mari,Lappee,Finland/Savo-Karelia,Finnish,su,Mari,1,1,1,Mari (1),Mary (1)
1,Mary / Maria / Maarja / Mari,Lapua,Finland/Savo-Karelia,Finnish,su,Maija,1,1,1,Maija (1),Maija/Maie (1)
1,Mary / Maria / Maarja / Mari,Lapväärtti,Finland/Savo-Karelia,Outside selected Finnic areas,ru,Maria,2,1,1,Maria (2),Maria/Maaria (2)
1,Mary / Maria / Maarja / Mari,Lapväärtti,Finland/Savo-Karelia,Outside selected Finnic areas,ru,Other,1,1,1,marianpäivä (1),Mary (1)
1,Mary / Maria / Maarja / Mari,Lavansaari,Finland/Savo-Karelia,Finnish,su,Mari,2,1,1,Mari (2),Mari (2)
1,Mary / Maria / Maarja / Mari,Lemi,Finland/Savo-Karelia,Finnish,su,Maija,1,1,1,Maija (1),Maija/Maie (1)
1,Mary / Maria / Maarja / Mari,Lemi,Finland/Savo-Karelia,Finnish,su,Maria,1,1,1,Maria (1),Mary (1)
1,Mary / Maria / Maarja / Mari,Lemi,Finland/Savo-Karelia,Finnish,su,Other,1,1,1,neitsytmarja (1),Mary (1)
1,Mary / Maria / Maarja / Mari,Lempaala,Finland/Savo-Karelia,Finnish,su,Maaria,8,7,1,Maaria (8),Mary (8)
1,Mary / Maria / Maarja / Mari,Lempaala,Finland/Savo-Karelia,Finnish,su,Maria,5,5,1,Maria (5),Mary (5)
1,Mary / Maria / Maarja / Mari,Lempaala,Finland/Savo-Karelia,Finnish,su,Other,4,3,3,Maaria & -ine (2); maarian (1); Marian aine (1),Mary (4)
1,Mary / Maria / Maarja / Mari,Lempaala,Finland/Savo-Karelia,Finnish,su,Maija,2,2,1,Maija (2),Maija/Maie (2)
1,Mary / Maria / Maarja / Mari,Lempaala,Finland/Savo-Karelia,Finnish,su,Mari,1,1,1,Mari (1),Mari (1)
1,Mary / Maria / Maarja / Mari,Leppävirta,Finland/Savo-Karelia,Finnish,su,Maria,3,1,1,Maria (3),Maria/Maaria (3)
1,Mary / Maria / Maarja / Mari,Leppävirta,Finland/Savo-Karelia,Finnish,su,Maaria,1,1,1,Maaria (1),Mary (1)
1,Mary / Maria / Maarja / Mari,Leppävirta,Finland/Savo-Karelia,Finnish,su,Maija,1,1,1,Maija (1),Maija/Maie (1)
1,Mary / Maria / Maarja / Mari,Lieto,Finland/Savo-Karelia,Finnish,su,Maija,3,2,1,Maija (3),Maija/Maie (3)
1,Mary / Maria / Maarja / Mari,Lieto,Finland/Savo-Karelia,Finnish,su,Other,1,1,1,mustamaija (1),Maija/Maie (1)
1,Mary / Maria / Maarja / Mari,Lihula,Estonia core/west,North Estonian,viP,Mari,1,1,1,Mari (1),Mari (1)
1,Mary / Maria / Maarja / Mari,Liissilä,Ingria,Finnish,su,Maria,3,3,1,Maria (3),Mary (3)
1,Mary / Maria / Maarja / Mari,Liissilä,Ingria,Finnish,su,Other,3,3,3,maito/maija (1); Neitsyt Maria (1); Neitsyt-Maria (1),Mary (2); Maija/Maie (1)
1,Mary / Maria / Maarja / Mari,Liissilä,Ingria,Finnish,su,Mari,2,2,1,Mari (2),Mary (1); Mari (1)
1,Mary / Maria / Maarja / Mari,Liperi,Finland/Savo-Karelia,Finnish,su,Maaria,2,2,1,Maaria (2),Mary (2)
1,Mary / Maria / Maarja / Mari,Liperi,Finland/Savo-Karelia,Finnish,su,Maija,2,2,1,Maija (2),Maija/Maie (2)
